time;Si (?mol/L);Al (?mol/L)
43.46666667;385.0886775;360.8863638
43.48333333;385.224784;360.9912971
43.5;385.3010599;361.2667436
43.51666667;385.3969524;361.4981867
43.53333333;385.3506245;361.6856263
43.55;385.3052774;361.8400635
43.56666667;385.3001443;361.8954929
43.58333333;385.2753947;361.9399215
43.6;385.3506897;362.201617
43.61666667;385.4465823;362.419309
43.63333333;385.5424748;362.4802389
43.65;385.6795622;362.5274177
43.66666667;385.7548572;362.632351
43.68333333;385.8507497;362.720783
43.7;385.7651886;362.886221
43.71666667;385.65903;363.0241568
43.73333333;385.6332995;363.1758437
43.75;385.607569;363.3055289
43.76666667;385.6230334;363.1574427
43.78333333;385.6179003;363.0368585
43.8;385.6333647;363.2187977
43.81666667;385.6478483;363.3732349
43.83333333;385.7241242;363.4066626
43.85;385.8200167;363.4373402
43.86666667;385.8354811;363.3195062
43.88333333;385.8499646;363.2181736
43.9;385.7644035;363.2158486
43.91666667;385.6582449;363.2135236
43.93333333;385.6119169;363.4119641
43.95;385.5459724;363.5774021
43.96666667;385.5408393;363.7730924
43.98333333;385.5357063;363.9385303
44;385.5913847;364.2387287
44.01666667;385.6470632;364.4866731
44.03333333;385.6625276;364.7318672
44.05;385.6770111;364.9385584
44.06666667;385.6120474;365.0544926
44.08333333;385.5255054;365.1511752
44.1;385.4997749;364.9810872
44.11666667;385.4544278;364.8385014
44.13333333;385.4296782;364.8664287
44.15;385.4039477;364.8888556
44.16666667;385.4792427;364.982788
44.18333333;385.5761161;365.0602192
44.2;385.6720086;364.8983819
44.21666667;385.7884985;364.7640466
44.23333333;385.844177;364.8029748
44.25;385.8998554;364.8364026
44.26666667;385.8947224;364.7350699
44.28333333;385.8895893;364.6529887
44.3;385.8432614;364.8239271
44.31666667;385.7773168;364.9646132
44.33333333;385.8329953;365.0722967
44.35;385.9092712;365.1634789
44.36666667;386.0659752;365.2849135
44.38333333;386.2432766;365.3898468
44.4;386.3391692;365.1482533
44.41666667;386.4566399;364.9479129
44.43333333;386.4917209;365.0555964
44.45;386.526802;365.1467787
44.46666667;386.4608574;365.2957154
44.48333333;386.3752962;365.4226504
44.5;386.3897798;365.467079
44.51666667;386.4052442;365.5087574
44.53333333;386.5619482;365.5586864
44.55;386.7598471;365.603115
44.56666667;387.1205639;365.5815385
44.58333333;387.5626896;365.5654625
44.6;387.9243872;365.4228766
44.61666667;388.3871104;365.3050427
44.63333333;388.5653927;365.3274696
44.65;388.7848699;365.3471463
44.66666667;388.9023407;365.1550566
44.68333333;389.0394281;364.9959694
44.7;389.1372822;365.0321474
44.71666667;389.2537722;365.062825
44.73333333;389.3310289;365.2502646
44.75;389.4279022;365.407452
44.76666667;389.4433666;365.4491304
44.78333333;389.4784476;365.4853083
44.8;389.5351069;365.3592238
44.81666667;389.5907854;365.2523907
44.83333333;389.5248408;365.4343299
44.85;389.4382988;365.5832666
